id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
718,Receive attorney outside.,1991,https://doi.org/10.1000/562055,434,0.0050025012506253125,0.004704683639696193,0.14112753081582477,Conference,20,1043;1684;807;99;7;388;997;1407;722
719,Claim might figure.,2019,https://doi.org/10.1000/319595,230,0.00400200100050025,0.005563234929207157,0.15784577307746317,Journal,30,1032;1010;896;1064;1535;1268;582;884
720,Word despite important approach sit.,2005,https://doi.org/10.1000/526128,315,0.002001000500250125,0.0007890361085074383,0.11413993775286153,Conference,13,1730;1421;398;831;619
721,News himself environment budget message peace.,2024,https://doi.org/10.1000/336909,259,0.0025012506253126563,0.000319097705290802,0.11535474402137146,Conference,47,170;1273;1987
722,Fish law list impact.,1993,https://doi.org/10.1000/651316,123,0.0010005002501250625,4.458685465855719e-05,0.11421327832842722,Conference,28,1432
723,War evidence activity black country live.,1994,https://doi.org/10.1000/466833,44,0.0050025012506253125,0.006304635055878582,0.1608889618596409,Conference,11,1619;1182;476;1246;1183
724,Expert and might character sister how.,1998,https://doi.org/10.1000/868780,378,0.0025012506253126563,0.0032316370017644656,0.13592576666095532,Conference,47,443;1809
725,Perform if run against.,1997,https://doi.org/10.1000/243618,72,0.003001500750375187,0.002102389593701469,0.14417237818357634,Conference,42,487;523;1670;114;572;566;1759;601;339
726,Analysis rich cut.,1996,https://doi.org/10.1000/223823,163,0.0015007503751875936,0.00040811340905832566,0.1343436815528163,Journal,1,943;595;1699;282;1734;367;156;735;1607;1627
727,First cut eight them structure.,2001,https://doi.org/10.1000/733283,107,0.00400200100050025,0.004550825447850773,0.15397619981161753,Conference,31,150;583;1318
728,Whose officer food type church.,2008,https://doi.org/10.1000/630764,314,0.003001500750375187,0.004578246104883176,0.14305845075455234,Journal,4,1528;288;79;1241;1743;1647;474;1712
729,Not fall four both.,1993,https://doi.org/10.1000/863249,487,0.0050025012506253125,0.007411855724787038,0.15150880076929021,Conference,13,1021;1403;1311;1652;1832;1962;1860;1646;1222
730,Win skill smile.,2004,https://doi.org/10.1000/121270,33,0.002001000500250125,0.0007060789230611,0.14664641948892937,Journal,20,1671;1499;179;355;422;1149;1302;139;527;1945
731,Then clear accept name Mrs.,1991,https://doi.org/10.1000/899575,263,0.0010005002501250625,0.0003483282817394317,0.12476319580440183,Conference,1,1412;1361;1854;1246;1385;159;653;1226;409
732,Long structure consider in.,2016,https://doi.org/10.1000/701149,104,0.0035017508754377185,0.002461639591724243,0.14626028557766088,Conference,3,1015;1752
733,Ago so college more lose hold.,2005,https://doi.org/10.1000/276190,484,0.004502251125562781,0.0015070932167337266,0.1589893784101353,Conference,10,209;275;375;1908
734,With success kind you body outside.,1992,https://doi.org/10.1000/540932,170,0.0025012506253126563,0.0,0.0,Conference,19,309;1666;1062
735,Enter such leave.,2015,https://doi.org/10.1000/758982,238,0.003001500750375187,0.0009271629266396179,0.15073789438817103,Journal,16,1042;32;309;744;1662;1840
736,Center finally chance.,2017,https://doi.org/10.1000/533608,332,0.0035017508754377185,0.002844897774668302,0.15386956809429644,Journal,24,590;559;1074;1547;1562;146;1431;1196;8;1512
737,Effect billion finally either against we.,2018,https://doi.org/10.1000/370723,100,0.0025012506253126563,0.0009295847880775016,0.11703326643569349,Journal,6,158
738,Describe benefit hundred.,2023,https://doi.org/10.1000/594625,322,0.0015007503751875936,0.00035618281685759846,0.12359207694516149,Journal,38,124;875;1402;262
739,Which on nor poor role.,2015,https://doi.org/10.1000/196804,484,0.0025012506253126563,0.0028728534610834044,0.14257650201534555,Journal,8,712;702;286
740,Growth tell at add fine.,2011,https://doi.org/10.1000/606584,403,0.0025012506253126563,0.0023319024039972756,0.13281784731564766,Conference,32,368;1925;1532;1736;1427;642
741,Matter cup population discussion.,2024,https://doi.org/10.1000/133788,314,0.0035017508754377185,0.003549467953490794,0.1495583719499632,Conference,45,1754;653;562;1244;991;1259
742,Note town hope campaign beyond expert.,1999,https://doi.org/10.1000/801840,383,0.006003001500750374,0.009270835962567283,0.14274825334286162,Journal,28,1632;1542;1284;1181;1230;1132;1233
743,Pressure money unit.,2018,https://doi.org/10.1000/231227,17,0.006003001500750374,0.00788391621637196,0.1448774350497443,Journal,46,1384;58;68;1789;766;1484;894;1877;1450
744,Upon night lead.,2003,https://doi.org/10.1000/434592,366,0.0025012506253126563,0.0026504935736583394,0.15209217511981798,Conference,16,312;1645;1903;1499
745,Involve identify who us.,2018,https://doi.org/10.1000/959843,100,0.0050025012506253125,0.004560353656278058,0.14296639995377727,Journal,41,1463;223;1121;222;471;977;61;1873;584
746,Up every exist man.,2000,https://doi.org/10.1000/880437,317,0.003001500750375187,0.0,0.15205080132896154,Journal,39,399
747,Court people later.,2008,https://doi.org/10.1000/504472,313,0.0015007503751875936,0.0,0.13485317876823974,Conference,40,421;982;114
748,Authority skill final after it pass.,2010,https://doi.org/10.1000/512311,76,0.0015007503751875936,0.000682310431511882,0.12303601097980985,Journal,39,1375;1094;1316;855;139;58;559;1839;1232;1766
749,Can attack customer.,2008,https://doi.org/10.1000/134625,406,0.003001500750375187,0.0007161292130205007,0.14182568025415404,Conference,46,1377;1247;601
750,Long start of.,2015,https://doi.org/10.1000/301855,315,0.003001500750375187,0.002313768359187869,0.14439490256907497,Conference,19,1306;689;1766;1463;280;399;1350;844;620
751,Anything throw guy us.,1990,https://doi.org/10.1000/491283,180,0.0050025012506253125,0.005208487104022933,0.15053364249875614,Conference,35,156;476;1694;567;112;1975
752,Community million baby opportunity water.,2025,https://doi.org/10.1000/424051,484,0.002001000500250125,0.003694625047415306,0.14691307137989196,Journal,23,1732
753,Democratic you product record accept college.,2023,https://doi.org/10.1000/991763,84,0.003001500750375187,0.0018616952347706617,0.14054726422276528,Conference,43,1276;703;1936;1214;690;1895;945;361
754,Look back for various song upon.,2018,https://doi.org/10.1000/998539,313,0.0035017508754377185,0.004419815719746731,0.14222285570693813,Journal,49,782;1151;847;966;1174;375;473;1599;1491
755,Offer item other ready far middle.,1995,https://doi.org/10.1000/284358,237,0.004502251125562781,0.0018413205235976802,0.15611287990736983,Conference,9,1567;1385
756,Live tend source health.,2017,https://doi.org/10.1000/622191,487,0.00400200100050025,0.00797214384359545,0.1608889618596409,Journal,47,541;1499;628;1384
757,Recently born entire Republican no entire.,2008,https://doi.org/10.1000/798845,84,0.003001500750375187,0.0034674150543032704,0.1403364322300105,Conference,35,1443;1126;1739;1282;556;226;221
758,Carry avoid building process dream when.,1995,https://doi.org/10.1000/217626,480,0.003001500750375187,0.00016948632089535873,0.1124573738216698,Journal,24,626;611;1117;339;1421;203;1410;1184;1063
759,Fast culture ready Democrat idea Congress.,2021,https://doi.org/10.1000/836632,305,0.0035017508754377185,0.00045413169932946156,0.11047928712942463,Journal,25,440;172;1970;1107;158
760,The candidate treatment professor military.,1998,https://doi.org/10.1000/843152,435,0.0035017508754377185,0.0023781862501661,0.1383592473437622,Conference,31,1523;820;75;1758;192;1464;1520
761,Company especially onto level enough figure.,1995,https://doi.org/10.1000/117371,250,0.002001000500250125,0.0009000448636933548,0.11804364793633369,Conference,10,1182;140;1731;1315
762,Article world our daughter.,2021,https://doi.org/10.1000/714780,416,0.005502751375687844,0.009609944329243386,0.16776793304627774,Conference,28,1234;894
763,Discuss wear investment.,2020,https://doi.org/10.1000/370361,65,0.0035017508754377185,0.005469615012978886,0.14217735167375722,Conference,6,1925;943;1400;1068
764,Kitchen none rich single century its.,1990,https://doi.org/10.1000/395655,126,0.002001000500250125,0.0014476479623655892,0.11798096711969419,Journal,12,447;122;516;815;700;1545;1311;841;1028;1144
765,Why nation challenge record suffer.,2022,https://doi.org/10.1000/230679,326,0.0025012506253126563,0.0009348998412974846,0.12432686931701147,Conference,44,1433;641;1996;1594;803;1944;726
766,Skill good already.,2012,https://doi.org/10.1000/848068,186,0.0010005002501250625,0.0002622700054749413,0.122165034407238,Journal,15,1715;282;1081;117;1482;151
767,Grow student mother manage article run.,2008,https://doi.org/10.1000/186963,366,0.0010005002501250625,2.2093844004799477e-05,0.10562132334810818,Conference,36,1765;382
768,Several animal control lose commercial when.,2015,https://doi.org/10.1000/880068,208,0.0025012506253126563,0.001412260947584164,0.1371105562037421,Journal,9,919;183;1796
769,Energy collection lose.,2015,https://doi.org/10.1000/247381,274,0.0035017508754377185,0.00102474935446977,0.13128748435078755,Conference,13,1428;767;1839;1004
770,Create player product plan wife.,2005,https://doi.org/10.1000/443215,257,0.0035017508754377185,0.0021698119872206904,0.14433627694886828,Conference,47,1890;1572;1591
771,Series edge majority relate son sing.,2020,https://doi.org/10.1000/181777,147,0.003001500750375187,0.003045071775330436,0.14498378879488685,Conference,33,6;1339
772,Bill man child or.,1990,https://doi.org/10.1000/989144,357,0.0025012506253126563,0.002485068686917462,0.14022572188587196,Conference,22,713;564;562;546;827;273;938;811;198;1627
773,Particular professional explain.,2022,https://doi.org/10.1000/883075,145,0.0015007503751875936,0.0002468182724977789,0.13582190346338446,Journal,1,411;1728;744;25;266;1502;1984;655
774,Style mother clearly first ready.,2000,https://doi.org/10.1000/430133,143,0.004502251125562781,0.002382198654350037,0.14350890122923565,Journal,24,516;724;1506;957;8;53;1041;1662;91;489
775,Now party actually happy ball think.,1991,https://doi.org/10.1000/998407,454,0.002001000500250125,0.0026206700262424386,0.14058061140662073,Conference,40,679;1683;1328;628;114;869;313;1292;760;1462
776,Rule check join particularly.,1992,https://doi.org/10.1000/326345,382,0.00400200100050025,0.005651083724153364,0.14499561551719656,Journal,10,1928;211;1198;981;410;1911;22
777,Congress work kid.,1994,https://doi.org/10.1000/205718,452,0.0035017508754377185,0.002762232824486174,0.13716345787678932,Journal,47,403;1930;895;180;1478;906;49;1851
778,Perform inside series stage.,1997,https://doi.org/10.1000/763955,122,0.0050025012506253125,0.004198838549387656,0.13506848409006936,Journal,11,778;675;1634;1782;787
779,Remain east owner.,2023,https://doi.org/10.1000/657396,293,0.003001500750375187,0.00147666839294817,0.13997174979331542,Conference,25,1112;823;776;1522;1785
780,Receive project senior.,2000,https://doi.org/10.1000/129107,397,0.002001000500250125,0.002485576031135444,0.14129580688595492,Journal,19,1015
781,Student ten investment.,1996,https://doi.org/10.1000/746737,254,0.0015007503751875936,0.0009581010609302534,0.11915943223337888,Journal,34,594;768;1102;331;242;764;137;1306;558;1453
782,Catch music fine data agree.,2021,https://doi.org/10.1000/786879,404,0.004502251125562781,0.005376125229490393,0.15651151277849015,Conference,35,520;32;939;1734
783,Guy other professor operation environment.,2018,https://doi.org/10.1000/856508,246,0.0035017508754377185,0.0029683164191207684,0.1611807445253276,Conference,35,504;610;171
784,Fear throughout against clear similar.,2009,https://doi.org/10.1000/138372,441,0.00400200100050025,0.0009524306667159145,0.15763579732399013,Conference,28,1960;1333;881;598;1217
785,Pass act reality off.,2017,https://doi.org/10.1000/929052,18,0.0010005002501250625,0.0,0.145755872693883,Journal,10,1850;1179;1538;617;1140;476;1920;1142;310;1453
786,Body special increase.,2002,https://doi.org/10.1000/212325,107,0.0050025012506253125,0.002567754410342372,0.13256031401486412,Journal,40,338;1197;193;1399
787,Kitchen senior million south billion step.,2002,https://doi.org/10.1000/230633,159,0.0005002501250625312,0.0,0.0,Conference,2,1032;1292
788,Evidence brother lose must represent.,2013,https://doi.org/10.1000/502551,56,0.0015007503751875936,0.0008976877952000187,0.14578046835276903,Journal,30,231;1162;1268;247;1531;1538;46
789,Lose question they.,2002,https://doi.org/10.1000/176788,268,0.003001500750375187,0.0009416919255008233,0.1365732808778573,Conference,48,1993;234;1332;1972;1472;475;308
790,Democrat focus edge student though parent.,2021,https://doi.org/10.1000/279663,376,0.0025012506253126563,0.0006986653516617849,0.11513805224934012,Conference,12,257;534;1846;757;1727
791,Chance hair eye summer.,2006,https://doi.org/10.1000/879818,332,0.0025012506253126563,0.0011677520778555581,0.14733929464732368,Journal,39,1365;731;20;1668;1666;1615;1865;826
792,Example go work.,2003,https://doi.org/10.1000/241721,144,0.002001000500250125,0.001291590529161671,0.14284002335465387,Journal,40,1915;837
793,Project war occur travel expert.,2024,https://doi.org/10.1000/134733,482,0.0015007503751875936,0.0,0.0,Conference,11,1822;1132;875;1117;1593;548
794,Country political key.,1996,https://doi.org/10.1000/633444,46,0.003001500750375187,0.00180681095860908,0.11384022355740443,Journal,19,268;1821
795,Continue price red trade environment husband.,2006,https://doi.org/10.1000/782656,304,0.002001000500250125,0.0002019733890202121,0.11151199815717143,Conference,43,85
796,Four on man.,1995,https://doi.org/10.1000/370115,111,0.0050025012506253125,0.00641083867563808,0.14996214043915573,Journal,35,485;1027;118;243;1173;114
797,Traditional role deal daughter stage.,2017,https://doi.org/10.1000/262641,254,0.006003001500750374,0.004669727189267011,0.1700795379031014,Journal,31,994;485;1557;696;193;538
798,Should rule bed operation behind side.,1999,https://doi.org/10.1000/974949,23,0.0025012506253126563,0.0016120828378264282,0.11647344542463225,Conference,50,629;689;189;390;857;1401;1222;99
799,Mother prepare follow successful story.,1993,https://doi.org/10.1000/587738,183,0.0025012506253126563,0.0,0.15228478563467424,Conference,37,203;1007;700;583;1111;1244;1466;317;1340;1889
800,Top begin lose recent lawyer its.,2010,https://doi.org/10.1000/958899,305,0.0015007503751875936,0.0001948370465962596,0.13504796008397757,Conference,47,427;1936;1722;932;1782;896;1871;1253;703;152
801,Field accept page.,1993,https://doi.org/10.1000/887919,331,0.003001500750375187,0.0016108310397396797,0.1490317138111271,Conference,50,700;992;1367;121
802,Teach nation nice method former.,2017,https://doi.org/10.1000/312132,98,0.002001000500250125,0.0,0.0,Journal,16,1191;22;1823;1681;1341;423;1207
803,Admit single wide scientist.,2021,https://doi.org/10.1000/632637,261,0.0025012506253126563,0.0023773665083484073,0.14224561864799237,Conference,5,344;812;929;333;1634
804,Stock check southern safe play.,2025,https://doi.org/10.1000/743531,476,0.00400200100050025,0.004371632226916755,0.152850739584256,Journal,7,1170;1184
805,Wall behavior cup six guy.,2021,https://doi.org/10.1000/426493,454,0.002001000500250125,0.0013014760874802008,0.11039009133184155,Conference,26,610;1271;1080;1556;878
