id,title,year,n_citation,doc_type,reference_count,references,doi
1980356447,Stabilization of positive Takagi–Sugeno fuzzy discrete-time systems with multiple delays and bounded controls,2014.0,33,Journal,4.0,2049557302;2071900981;2079325629;2101036899,https://doi.org/10.1016/j.jfranklin.2013.04.006
2890961523,A new Wi-Fi/ GPS fusion method for robust positioning in urban environments,2018.0,1,Journal,13.0,1480661394;1608826770;1773419704;1979511389;1992671061;2006036128;2020938772;2061386878;2074065303;2116070975;2126382259;2132036885;2160337655,https://doi.org/10.1016/j.phycom.2018.09.003
1561772885,A wearable fingertip haptic device with 3 DoF asymmetric 3-RSR kinematics,2015.0,28,Conference,21.0,1975986480;1978512749;1990891740;1996470592;2022630347;2023659027;2030898082;2051066568;2051127009;2052274174;2070328658;2075583668;2103495837;2106250937;2112418710;2116189780;2124987888;2125068540;2144571703;2160250688;2160509387,https://doi.org/10.1109/WHC.2015.7177743
2143306176,On model-based MR spectroscopic imaging,2006.0,2,Conference,2.0,2138395721;2157739669,https://doi.org/10.1109/ISBI.2006.1625019
1601518234,Coordinating SON instances: Reinforcement learning with distributed value function,2014.0,4,Conference,9.0,1978453551;2051889303;2089418596;2092140632;2121863487;2150390404;2151702936;2156971228;2951140066,https://doi.org/10.1109/PIMRC.2014.7136431
1526633375,PAPR reduction by combining selected mapping and selected spreading code in MC-CDMA systems,2004.0,8,Conference,3.0,2137997766;2154181206;2154325853,https://doi.org/10.1109/ISCC.2004.1358626
2140646908,Multi-table joins through bitmapped join indices,1995.0,296,Conference,4.0,1501548698;1586923923;2151203234;2295596515,https://doi.org/10.1145/211990.212001
2147750561,Assessment of random and systematic errors in millimeter-wave dielectric measurement using open resonator and Fourier transform spectroscopy systems,2004.0,21,Journal,2.0,2127903468;2134798376,https://doi.org/10.1109/TIM.2004.831145
2511844197,The role of social interaction on users motivation to exercise: A persuasive web framework to enhance the self-management of a healthy lifestyle,2017.0,3,Journal,12.0,210718937;1538199593;1814023381;2020228814;2047393263;2066066736;2077701726;2113857264;2118069264;2129343065;2165856730;2416323622,https://doi.org/10.1016/j.pmcj.2016.08.009
2142857284,Global Schema as an Inversed View of Local Schemas for Integration,2006.0,4,Conference,10.0,28616711;1509613587;1522299970;1561055565;1989565975;2005649826;2046658684;2082490090;2129919467;2161241803,https://doi.org/10.1109/SERA.2006.39
2605475006,Safe Screening Rules for Accelerating Twin Support Vector Machine Classification,2018.0,23,Journal,32.0,135566594;1144961267;1543911290;1621799579;1648550497;1980351761;2006151125;2077867740;2080169089;2080511794;2081130435;2081621367;2090089568;2097620183;2100038678;2107275319;2112495313;2118648298;2119479037;2119821739;2132425109;2143821562;2153635508;2155319834;2156909104;2165966284;2169301591;2170756173;2170860445;2337945445;2343106965;2518411258,https://doi.org/10.1109/TNNLS.2017.2688182
1980099583,The symbolic-numeric interface,1990.0,3,Journal,2.0,1963482250;2079809903,https://doi.org/10.1016/0010-4655(90)90104-9
2890183881,Accelerating flash calculation through deep learning methods,2019.0,5,Journal,18.0,1522301498;1988115241;2012095866;2055399118;2095705004;2103496339;2147768505;2163605009;2257979135;2557283755;2613718673;2739636023;2766352633;2803729568;2886668127;2911742574;2949650786;2950609999,https://doi.org/10.1016/j.jcp.2019.05.028
2995836887,Time Domain Signature Analysis of Synchronous Generator under Broken Damper Bar Fault,2019.0,0,Conference,1.0,2136340500,https://doi.org/10.1109/IECON.2019.8927529
1534779907,Hippocampal shape classification using redundancy constrained feature selection,2010.0,3,Conference,4.0,1987011701;2008022914;2103105037;2108710077,https://doi.org/10.1007/978-3-642-15745-5_33
2148643041,Joint iterative channel estimation and decoding in flat correlated Rayleigh fading,2001.0,125,Journal,9.0,1967786820;2045407304;2080918425;2099967175;2111604404;2113257283;2118264608;2143269928;2147163807,https://doi.org/10.1109/49.947035
1972456053,Generating feasible input sequences for extended finite state machines (EFSMs) using genetic algorithms,2005.0,21,Conference,5.0,1567155126;1593785926;2058922219;2122676216;2155479111,https://doi.org/10.1145/1068009.1068192
2163035461,GridForce: a comprehensive model for improving the technical preparedness of our workforce for the Grid,2004.0,5,Conference,1.0,2154010459,https://doi.org/10.1109/CCGrid.2004.1336563
2123709863,Transit Articles Extraction Based on Domestic Fusion Algorithm,2009.0,0,Conference,5.0,2000935075;2019732455;2027004190;2081628559;2109109858,https://doi.org/10.1109/JCAI.2009.190
2025066663,Some computational aspects of the generalized von Mises distribution,2008.0,15,Journal,3.0,1995875735;2041404167;2615953416,https://doi.org/10.1007/s11222-008-9060-4
2608706647,Adaptive hierarchical classification networks,2016.0,1,Conference,30.0,4919037;1665214252;1677182931;1799366690;1849277567;1904365287;1969293528;1990474254;1993882792;2019377328;2031489346;2095705004;2097117768;2099049980;2107215754;2108598243;2109255472;2115699968;2119605622;2122146326;2148141637;2151103935;2153125595;2160684493;2161969291;2163605009;2166049352;2274287116;2294059674;2573568286,https://doi.org/10.1109/icpr.2016.7900189
2064926466,Knowledge representation concepts for automated SLA management,2008.0,108,Conference,33.0,48666558;99071911;1514901803;1523651312;1555625720;1569083806;1579145134;1589565936;1592989832;1797813944;1852604756;1968513265;2001338113;2019968021;2022056832;2026433347;2031868932;2039578789;2040223241;2050559123;2097366413;2098791425;2103087994;2108911687;2117090453;2118078906;2119249295;2136451344;2142356762;2149501369;2168884369;2899987233;2914514117,https://doi.org/10.1016/j.dss.2008.06.008
2092364039,"An optimum generalized trapezoidal formula for the numerical integration of y′=f(x,y)",2001.0,0,Journal,1.0,2108538926,https://doi.org/10.1080/00207160108805069
2108560197,A Joint Traffic Shaping and Routing Approach to Improve the Performance of 802.11 Mesh Networks,2006.0,9,Conference,8.0,1662911496;2085155168;2101771805;2106987868;2136820819;2144473752;2158805498;2162598825,https://doi.org/10.1109/WIOPT.2006.1666473
2094747809,The estimate for number of zeros of solutions of second order functional differential equations,2009.0,0,Journal,2.0,2053649657;2087816220,https://doi.org/10.1016/j.amc.2009.06.067
2038540436,Design and implementation of a personal health monitoring system with an effective SVM-based PVC detection algorithm in cardiology,2014.0,1,Conference,6.0,2020612250;2119821739;2129499868;2137772040;2153635508;2172000360,https://doi.org/10.1145/2554850.2555118
2979022294,TITAN: A Code for Modeling and Generating Electric Fields—Features and Applications to Enzymatic Reactivity,2020.0,0,Journal,4.0,2118233996;2132262459;2132629607;2934555406,https://doi.org/10.1002/jcc.26072
1544144620,Mutual transformations between Haar wavelet and arithmetic spectra,2002.0,0,Conference,3.0,1537664757;2122840981;2152291769,https://doi.org/10.1109/ISCAS.2002.1010589
2794148014,A 1.8 $mu$ W −65 dB THD ECG Acquisition Front-End IC Using a Bandpass Instrumentation Amplifier With Class-AB Output Configuration,2018.0,3,Journal,11.0,2054295738;2095569244;2109472370;2151676303;2152474909;2159318368;2164282321;2296102483;2309936867;2614364230;2731271585,https://doi.org/10.1109/TCSII.2018.2809470
1975324008,Introducing interaction-based auctions into a model agent-based e-commerce system: preliminary considerations,2007.0,1,Conference,13.0,46777599;1666205556;1908754687;1993557463;2030478642;2050825450;2121087188;2127487924;2133966478;2134697971;2144512527;2178174872;2570768876,https://doi.org/10.1145/1352694.1352744
2548272942,The first university computer in Chile,2012.0,0,Conference,1.0,2052794835,https://doi.org/10.1109/CLEI.2012.6426923
2051298516,Enhanced Protection Scheme for Smart Grids Using Power Line Communications Techniques—Part I: Detection of High Impedance Fault Occurrence,2012.0,32,Journal,9.0,2047667901;2079720152;2090135854;2102950464;2105049517;2108255779;2131249468;2154524832;2161736283,https://doi.org/10.1109/TSG.2012.2208987
2128589587,A generic fisheye camera model for robotic applications,2007.0,72,Conference,12.0,1481030273;1498813999;1976030750;2079406957;2099343826;2102127923;2103569660;2105680090;2107738794;2115705743;2127686205;2146652042,https://doi.org/10.1109/IROS.2007.4399233
2751020061,Bilateral teleoperation of multiple UAVs with low-energy coordinated formation control,2017.0,0,Conference,14.0,1965361141;1965940578;2017561180;2028492326;2042733674;2060794637;2077362499;2082226680;2091083460;2106946847;2153631465;2163653646;2291483876;2583894892,https://doi.org/10.1109/icar.2017.8023637
2912296305,Variance reduction in stochastic gene expression under integral feedback control,2018.0,0,Conference,2.0,1670175012;2080739873,https://doi.org/10.1109/CDC.2018.8619644
2140184011,SRDP: securing route discovery in DSR,2005.0,35,Conference,12.0,1558230724;1610688607;2070301163;2127699957;2130459259;2131300413;2134651419;2156186849;2157283388;2157457404;2166462813;2398420747,https://doi.org/10.1109/MOBIQUITOUS.2005.54
2021422844,Delay estimation method for correlated net delay variations,2014.0,0,Conference,5.0,1519254088;1558331362;2034948999;2069631845;2091235392,https://doi.org/10.1109/APCCAS.2014.7032889
2467381958,A SMAP Supervised Classification of Landsat Images for Urban Sprawl Evaluation,2016.0,23,Journal,10.0,936285644;1523331011;1781782921;1966779848;1979400105;2044768841;2083055041;2101897555;2117098900;2131889687,https://doi.org/10.3390/ijgi5070109
2621167405,Learning and reasoning in logic tensor networks: theory and application to semantic image interpretation,2017.0,9,Conference,21.0,128101668;216635998;230007979;1536680647;1597657898;1601600618;1670845525;1769664091;1821830475;1822879401;1977970897;1986263554;1986767090;2048919592;2104408738;2127426251;2263130483;2277195237;2547729384;2578721616;2949474740,https://doi.org/10.1145/3019612.3019642
2037421132,"An integrated approach for earthwork allocation, sequencing and routing",2014.0,18,Journal,17.0,1496852045;1512043027;1534941005;1969606507;1972121892;1977545325;2005101909;2005720192;2021332829;2046010791;2072136110;2076831888;2080484716;2094566145;2118775088;2130796978;2340006107,https://doi.org/10.1016/j.ejor.2014.04.036
2898782655,Features Extraction for Cuffless Blood Pressure Estimation by Autoencoder from Photoplethysmography,2018.0,1,Conference,5.0,2313758645;2607808876;2755819354;2756006644;2756460743,https://doi.org/10.1109/embc.2018.8512829
2044736331,Increasing trust in mobile commerce through design aesthetics,2010.0,203,Journal,46.0,1492586516;1510229270;1574235309;1595575146;1608836379;1708393801;1791587663;1965236027;1981764226;1983024403;1994653528;2007917925;2012299124;2012389722;2016427628;2017463883;2019959214;2020625361;2029836260;2040118411;2041379729;2042964157;2045423129;2062738172;2070917135;2071680986;2073564594;2082092096;2084551309;2088504266;2101699735;2105496730;2107163126;2108676676;2113840470;2114363563;2118501966;2120789618;2122807359;2125666681;2140992710;2142822317;2149374429;2157347024;2293834668;2523526324,https://doi.org/10.1016/j.chb.2010.01.004
1566255805,A Model for Enhancing Connection Rerouting in Mobile Networks,2001.0,2,Journal,16.0,1590510421;1963998944;1971436305;1977545325;2052109674;2093905402;2097822042;2101261704;2104102640;2110808348;2122250635;2129664145;2148442994;2153721013;2157580143;2294656064,https://doi.org/10.1023/A:1016626106086
1983052301,On k-tuple domination of random graphs,2009.0,6,Journal,8.0,174616216;1641711201;1982075678;2026596755;2033877075;2074106479;2088429527;2167810763,https://doi.org/10.1016/j.aml.2009.02.004
2025142318,Controller compact form dynamic linearization based model free adaptive control,2012.0,13,Conference,7.0,1990032845;2024644708;2040871222;2068202815;2093806571;2141185589;2155748212,https://doi.org/10.1109/CDC.2012.6426479
2567551927,Sparse channel estimation based on a reweighted least-mean mixed-norm adaptive filter algorithm,2016.0,20,Conference,11.0,1017317081;2007752060;2073051863;2098674248;2124622260;2137012645;2146209177;2184923333;2340602101;2511377456;2520792471,https://doi.org/10.1109/eusipco.2016.7760675
2739133664,Intuitionistic linguistic group decision-making methods based on generalized compensative weighted averaging aggregation operators,2018.0,5,Conference,22.0,1587546457;1976567794;1979802627;1980386320;2016335516;2022326739;2025055641;2029928062;2056348485;2059859512;2080537657;2080687974;2087095426;2087991154;2154583175;2157687268;2246109554;2309813571;2492317651;2519568541;2562831529;2912565176,https://doi.org/10.1007/s00500-017-2734-0
2073015256,An efficient algorithm to generate all maximal independent sets on trapezoid graphs,1999.0,18,Journal,14.0,1541948205;1968285535;1972965975;1990418828;2010733068;2054748563;2056944493;2062420832;2072122885;2076261965;2077583413;2089417393;2124526408;2125837271,https://doi.org/10.1080/00207169908804777
1589042380,Push-Based News Delivery with CORBA,1999.0,1,Conference,1.0,2159765281,https://doi.org/10.1007/978-3-540-46652-9_48
2171208397,Adaptive Thresholding based on SOM Technique for Semi-Automatic NPC Image Segmentation,2009.0,8,Conference,10.0,1840103929;1923746707;2047043716;2047857465;2111934016;2121947440;2132358780;2138957397;2139810649;2611684114,https://doi.org/10.1109/ICMLA.2009.135
156000390,PreeN: improving steady-state performance of ISP-Friendly p2p applications,2012.0,2,Conference,12.0,1853723677;2028254247;2038613518;2052793574;2110980583;2114255718;2125890410;2149423783;2165299102;2166245380;2168983077;2399443897,https://doi.org/10.1007/978-3-642-25959-3_34
2529131360,Optimising Free Hand Selection in Large Displays by Adapting to User's Physical Movements,2016.0,2,Conference,26.0,1973787390;1995133527;1997601670;2000960633;2011350558;2022815033;2056898157;2058073470;2063289012;2071824098;2076608101;2077000655;2079467012;2083024233;2096147482;2099800354;2105981886;2106351401;2107034885;2112130309;2120161600;2122094974;2151047074;2160740396;2165500877;2168630148,https://doi.org/10.1145/2983310.2985754
2430314494,Quality effects in different advertising models - An impulse control approach,2016.0,10,Journal,7.0,2024535422;2031337097;2035153775;2039007403;2080634174;2084353702;2171159900,https://doi.org/10.1016/j.ejor.2016.06.024
